Type;Variable;Group;Week;Year;Age;Vax_status;Value
incidence;intensiv;NA;50;2021;65-69;Fuld effekt efter primært forløb;2,4
incidence;intensiv;NA;50;2021;65-69;Fuld effekt efter revaccination;0,0
incidence;intensiv;NA;49;2021;65-69;Ingen vaccination;8,8
incidence;intensiv;NA;49;2021;65-69;Første vaccination;0,0
incidence;intensiv;NA;49;2021;65-69;Anden vaccination;0,7
incidence;intensiv;NA;49;2021;65-69;Fuld effekt efter primært forløb;0,4
incidence;intensiv;NA;49;2021;65-69;Fuld effekt efter revaccination;2,5
incidence;intensiv;NA;48;2021;65-69;Ingen vaccination;17,4
incidence;intensiv;NA;48;2021;65-69;Første vaccination;0,0
incidence;intensiv;NA;48;2021;65-69;Anden vaccination;0,7
incidence;intensiv;NA;48;2021;65-69;Fuld effekt efter primært forløb;0,4
incidence;intensiv;NA;48;2021;65-69;Fuld effekt efter revaccination;3,0
incidence;intensiv;NA;11;2022;70-79;Ingen vaccination;0,0
incidence;intensiv;NA;11;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;11;2022;70-79;Anden vaccination;3,2
incidence;intensiv;NA;11;2022;70-79;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;11;2022;70-79;Fuld effekt efter revaccination;3,3
incidence;intensiv;NA;10;2022;70-79;Ingen vaccination;15,6
incidence;intensiv;NA;10;2022;70-79;Første vaccination;150,8
incidence;intensiv;NA;10;2022;70-79;Anden vaccination;2,9
incidence;intensiv;NA;10;2022;70-79;Fuld effekt efter primært forløb;10,3
incidence;intensiv;NA;10;2022;70-79;Fuld effekt efter revaccination;2,8
incidence;intensiv;NA;9;2022;70-79;Ingen vaccination;30,9
incidence;intensiv;NA;9;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;9;2022;70-79;Anden vaccination;4,6
incidence;intensiv;NA;9;2022;70-79;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;9;2022;70-79;Fuld effekt efter revaccination;4,7
incidence;intensiv;NA;8;2022;70-79;Ingen vaccination;30,4
incidence;intensiv;NA;8;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;8;2022;70-79;Anden vaccination;6,1
incidence;intensiv;NA;8;2022;70-79;Fuld effekt efter primært forløb;19,2
incidence;intensiv;NA;8;2022;70-79;Fuld effekt efter revaccination;5,8
incidence;intensiv;NA;7;2022;70-79;Ingen vaccination;7,5
incidence;intensiv;NA;7;2022;70-79;Første vaccination;132,5
incidence;intensiv;NA;7;2022;70-79;Anden vaccination;3,6
incidence;intensiv;NA;7;2022;70-79;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;7;2022;70-79;Fuld effekt efter revaccination;3,7
incidence;intensiv;NA;6;2022;70-79;Ingen vaccination;0,0
incidence;intensiv;NA;6;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;6;2022;70-79;Anden vaccination;3,2
incidence;intensiv;NA;6;2022;70-79;Fuld effekt efter primært forløb;8,7
incidence;intensiv;NA;6;2022;70-79;Fuld effekt efter revaccination;3,1
incidence;intensiv;NA;5;2022;70-79;Ingen vaccination;0,0
incidence;intensiv;NA;5;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;5;2022;70-79;Anden vaccination;2,4
incidence;intensiv;NA;5;2022;70-79;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;5;2022;70-79;Fuld effekt efter revaccination;2,5
incidence;intensiv;NA;4;2022;70-79;Ingen vaccination;7,3
incidence;intensiv;NA;4;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;4;2022;70-79;Anden vaccination;1,7
incidence;intensiv;NA;4;2022;70-79;Fuld effekt efter primært forløb;6,6
incidence;intensiv;NA;4;2022;70-79;Fuld effekt efter revaccination;1,5
incidence;intensiv;NA;3;2022;70-79;Ingen vaccination;0,0
incidence;intensiv;NA;3;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;3;2022;70-79;Anden vaccination;1,5
incidence;intensiv;NA;3;2022;70-79;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;3;2022;70-79;Fuld effekt efter revaccination;1,5
incidence;intensiv;NA;2;2022;70-79;Ingen vaccination;0,0
incidence;intensiv;NA;2;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;2;2022;70-79;Anden vaccination;1,3
incidence;intensiv;NA;2;2022;70-79;Fuld effekt efter primært forløb;8,6
incidence;intensiv;NA;2;2022;70-79;Fuld effekt efter revaccination;1,0
incidence;intensiv;NA;1;2022;70-79;Ingen vaccination;20,9
incidence;intensiv;NA;1;2022;70-79;Første vaccination;0,0
incidence;intensiv;NA;1;2022;70-79;Anden vaccination;0,7
incidence;intensiv;NA;1;2022;70-79;Fuld effekt efter primært forløb;2,8
incidence;intensiv;NA;1;2022;70-79;Fuld effekt efter revaccination;0,6
incidence;intensiv;NA;52;2021;70-79;Ingen vaccination;13,8
incidence;intensiv;NA;52;2021;70-79;Første vaccination;0,0
incidence;intensiv;NA;52;2021;70-79;Anden vaccination;1,1
incidence;intensiv;NA;52;2021;70-79;Fuld effekt efter primært forløb;3,6
incidence;intensiv;NA;52;2021;70-79;Fuld effekt efter revaccination;0,7
incidence;intensiv;NA;51;2021;70-79;Ingen vaccination;27,0
incidence;intensiv;NA;51;2021;70-79;Første vaccination;75,3
incidence;intensiv;NA;51;2021;70-79;Anden vaccination;1,6
incidence;intensiv;NA;51;2021;70-79;Fuld effekt efter primært forløb;4,2
incidence;intensiv;NA;51;2021;70-79;Fuld effekt efter revaccination;0,5
incidence;intensiv;NA;50;2021;70-79;Ingen vaccination;13,2
incidence;intensiv;NA;50;2021;70-79;Første vaccination;0,0
incidence;intensiv;NA;50;2021;70-79;Anden vaccination;2,9
incidence;intensiv;NA;50;2021;70-79;Fuld effekt efter primært forløb;4,7
incidence;intensiv;NA;50;2021;70-79;Fuld effekt efter revaccination;1,1
incidence;intensiv;NA;49;2021;70-79;Ingen vaccination;19,4
incidence;intensiv;NA;49;2021;70-79;Første vaccination;0,0
incidence;intensiv;NA;49;2021;70-79;Anden vaccination;1,5
incidence;intensiv;NA;49;2021;70-79;Fuld effekt efter primært forløb;2,0
incidence;intensiv;NA;49;2021;70-79;Fuld effekt efter revaccination;0,0
incidence;intensiv;NA;48;2021;70-79;Ingen vaccination;25,5
incidence;intensiv;NA;48;2021;70-79;Første vaccination;0,0
incidence;intensiv;NA;48;2021;70-79;Anden vaccination;2,7
incidence;intensiv;NA;48;2021;70-79;Fuld effekt efter primært forløb;3,0
incidence;intensiv;NA;48;2021;70-79;Fuld effekt efter revaccination;1,3
incidence;intensiv;NA;11;2022;80+;Ingen vaccination;29,8
incidence;intensiv;NA;11;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;11;2022;80+;Anden vaccination;4,0
incidence;intensiv;NA;11;2022;80+;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;11;2022;80+;Fuld effekt efter revaccination;4,1
incidence;intensiv;NA;10;2022;80+;Ingen vaccination;0,0
incidence;intensiv;NA;10;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;10;2022;80+;Anden vaccination;7,0
incidence;intensiv;NA;10;2022;80+;Fuld effekt efter primært forløb;34,6
incidence;intensiv;NA;10;2022;80+;Fuld effekt efter revaccination;6,4
incidence;intensiv;NA;9;2022;80+;Ingen vaccination;0,0
incidence;intensiv;NA;9;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;9;2022;80+;Anden vaccination;7,7
incidence;intensiv;NA;9;2022;80+;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;9;2022;80+;Fuld effekt efter revaccination;7,9
incidence;intensiv;NA;8;2022;80+;Ingen vaccination;28,4
incidence;intensiv;NA;8;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;8;2022;80+;Anden vaccination;6,1
incidence;intensiv;NA;8;2022;80+;Fuld effekt efter primært forløb;32,1
incidence;intensiv;NA;8;2022;80+;Fuld effekt efter revaccination;5,5
incidence;intensiv;NA;7;2022;80+;Ingen vaccination;14,0
incidence;intensiv;NA;7;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;7;2022;80+;Anden vaccination;4,2
incidence;intensiv;NA;7;2022;80+;Fuld effekt efter primært forløb;30,7
incidence;intensiv;NA;7;2022;80+;Fuld effekt efter revaccination;3,5
incidence;intensiv;NA;6;2022;80+;Ingen vaccination;41,5
incidence;intensiv;NA;6;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;6;2022;80+;Anden vaccination;4,2
incidence;intensiv;NA;6;2022;80+;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;6;2022;80+;Fuld effekt efter revaccination;4,3
incidence;intensiv;NA;5;2022;80+;Ingen vaccination;0,0
incidence;intensiv;NA;5;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;5;2022;80+;Anden vaccination;1,9
incidence;intensiv;NA;5;2022;80+;Fuld effekt efter primært forløb;13,2
incidence;intensiv;NA;5;2022;80+;Fuld effekt efter revaccination;1,5
incidence;intensiv;NA;4;2022;80+;Ingen vaccination;13,4
incidence;intensiv;NA;4;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;4;2022;80+;Anden vaccination;3,0
incidence;intensiv;NA;4;2022;80+;Fuld effekt efter primært forløb;11,4
incidence;intensiv;NA;4;2022;80+;Fuld effekt efter revaccination;2,7
incidence;intensiv;NA;3;2022;80+;Ingen vaccination;0,0
incidence;intensiv;NA;3;2022;80+;Første vaccination;0,0
incidence;intensiv;NA;3;2022;80+;Anden vaccination;2,2
incidence;intensiv;NA;3;2022;80+;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;3;2022;80+;Fuld effekt efter revaccination;2,3
incidence;intensiv;NA;2;2022;80+;Ingen vaccination;13,0
incidence;intensiv;NA;2;2022;80+;Første vaccination;228,6
incidence;intensiv;NA;2;2022;80+;Anden vaccination;0,7
incidence;intensiv;NA;2;2022;80+;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;2;2022;80+;Fuld effekt efter revaccination;0,8
incidence;intensiv;NA;1;2022;80+;Ingen vaccination;0,0
incidence;intensiv;NA;1;2022;80+;Første vaccination;108,7
incidence;intensiv;NA;1;2022;80+;Anden vaccination;0,4
incidence;intensiv;NA;1;2022;80+;Fuld effekt efter primært forløb;0,0
incidence;intensiv;NA;1;2022;80+;Fuld effekt efter revaccination;0,4
incidence;intensiv;NA;52;2021;80+;Ingen vaccination;12,5
incidence;intensiv;NA;52;2021;80+;Første vaccination;107,0
incidence;intensiv;NA;52;2021;80+;Anden vaccination;2,6
incidence;intensiv;NA;52;2021;80+;Fuld effekt efter primært forløb;6,4
incidence;intensiv;NA;52;2021;80+;Fuld effekt efter revaccination;2,1
incidence;intensiv;NA;51;2021;80+;Ingen vaccination;24,3
incidence;intensiv;NA;51;2021;80+;Første vaccination;0,0
incidence;intensiv;NA;51;2021;80+;Anden vaccination;2,2
incidence;intensiv;NA;51;2021;80+;Fuld effekt efter primært forløb;8,2
incidence;intensiv;NA;51;2021;80+;Fuld effekt efter revaccination;0,4
incidence;intensiv;NA;50;2021;80+;Ingen vaccination;11,7
incidence;intensiv;NA;50;2021;80+;Første vaccination;0,0
incidence;intensiv;NA;50;2021;80+;Anden vaccination;0,7
incidence;intensiv;NA;50;2021;80+;Fuld effekt efter primært forløb;1,4
incidence;intensiv;NA;50;2021;80+;Fuld effekt efter revaccination;0,5
incidence;intensiv;NA;49;2021;80+;Ingen vaccination;11,5
incidence;intensiv;NA;49;2021;80+;Første vaccination;0,0
incidence;intensiv;NA;49;2021;80+;Anden vaccination;1,1
incidence;intensiv;NA;49;2021;80+;Fuld effekt efter primært forløb;3,1
incidence;intensiv;NA;49;2021;80+;Fuld effekt efter revaccination;0,0
incidence;intensiv;NA;48;2021;80+;Ingen vaccination;45,2
incidence;intensiv;NA;48;2021;80+;Første vaccination;0,0
incidence;intensiv;NA;48;2021;80+;Anden vaccination;3,3
incidence;intensiv;NA;48;2021;80+;Fuld effekt efter primært forløb;5,6
incidence;intensiv;NA;48;2021;80+;Fuld effekt efter revaccination;1,3
incidence;tests;alle;11;2022;0-5;Ingen vaccination;898,5
incidence;tests;alle;11;2022;0-5;Første vaccination;898,0
incidence;tests;alle;11;2022;0-5;Anden vaccination;2187,2
incidence;tests;alle;11;2022;0-5;Fuld effekt efter primært forløb;2199,0
incidence;tests;alle;11;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;10;2022;0-5;Ingen vaccination;1586,0
incidence;tests;alle;10;2022;0-5;Første vaccination;1842,1
incidence;tests;alle;10;2022;0-5;Anden vaccination;4218,3
incidence;tests;alle;10;2022;0-5;Fuld effekt efter primært forløb;4217,8
incidence;tests;alle;10;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;9;2022;0-5;Ingen vaccination;2456,9
incidence;tests;alle;9;2022;0-5;Første vaccination;2563,1
incidence;tests;alle;9;2022;0-5;Anden vaccination;6285,5
incidence;tests;alle;9;2022;0-5;Fuld effekt efter primært forløb;6339,8
incidence;tests;alle;9;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;8;2022;0-5;Ingen vaccination;3496,7
incidence;tests;alle;8;2022;0-5;Første vaccination;3525,0
incidence;tests;alle;8;2022;0-5;Anden vaccination;8392,1
incidence;tests;alle;8;2022;0-5;Fuld effekt efter primært forløb;8522,9
incidence;tests;alle;8;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;7;2022;0-5;Ingen vaccination;6029,8
incidence;tests;alle;7;2022;0-5;Første vaccination;6049,3
incidence;tests;alle;7;2022;0-5;Anden vaccination;13690,3
incidence;tests;alle;7;2022;0-5;Fuld effekt efter primært forløb;13763,4
incidence;tests;alle;7;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;6;2022;0-5;Ingen vaccination;10150,4
incidence;tests;alle;6;2022;0-5;Første vaccination;11936,6
incidence;tests;alle;6;2022;0-5;Anden vaccination;22211,7
incidence;tests;alle;6;2022;0-5;Fuld effekt efter primært forløb;22335,9
incidence;tests;alle;6;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;5;2022;0-5;Ingen vaccination;12396,8
incidence;tests;alle;5;2022;0-5;Første vaccination;16152,3
incidence;tests;alle;5;2022;0-5;Anden vaccination;26812,6
incidence;tests;alle;5;2022;0-5;Fuld effekt efter primært forløb;26693,3
incidence;tests;alle;5;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;4;2022;0-5;Ingen vaccination;15339,5
incidence;tests;alle;4;2022;0-5;Første vaccination;23333,3
incidence;tests;alle;4;2022;0-5;Anden vaccination;32544,7
incidence;tests;alle;4;2022;0-5;Fuld effekt efter primært forløb;32685,9
incidence;tests;alle;4;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;3;2022;0-5;Ingen vaccination;19358,2
incidence;tests;alle;3;2022;0-5;Første vaccination;31784,9
incidence;tests;alle;3;2022;0-5;Anden vaccination;38962,1
incidence;tests;alle;3;2022;0-5;Fuld effekt efter primært forløb;42926,0
incidence;tests;alle;3;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;2;2022;0-5;Ingen vaccination;16851,0
incidence;tests;alle;2;2022;0-5;Første vaccination;29596,4
incidence;tests;alle;2;2022;0-5;Anden vaccination;33264,3
incidence;tests;alle;2;2022;0-5;Fuld effekt efter primært forløb;43750,0
incidence;tests;alle;2;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;1;2022;0-5;Ingen vaccination;10012,8
incidence;tests;alle;1;2022;0-5;Første vaccination;19070,1
incidence;tests;alle;1;2022;0-5;Anden vaccination;21679,2
incidence;tests;alle;1;2022;0-5;Fuld effekt efter primært forløb;50000,0
incidence;tests;alle;1;2022;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;52;2021;0-5;Ingen vaccination;8239,0
incidence;tests;alle;52;2021;0-5;Første vaccination;16911,9
incidence;tests;alle;52;2021;0-5;Anden vaccination;33333,3
incidence;tests;alle;52;2021;0-5;Fuld effekt efter primært forløb;50000,0
incidence;tests;alle;52;2021;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;51;2021;0-5;Ingen vaccination;13340,4
incidence;tests;alle;51;2021;0-5;Første vaccination;29091,4
incidence;tests;alle;51;2021;0-5;Anden vaccination;50000,0
incidence;tests;alle;51;2021;0-5;Fuld effekt efter primært forløb;33333,3
incidence;tests;alle;51;2021;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;50;2021;0-5;Ingen vaccination;16597,9
incidence;tests;alle;50;2021;0-5;Første vaccination;37260,3
incidence;tests;alle;50;2021;0-5;Anden vaccination;25000,0
incidence;tests;alle;50;2021;0-5;Fuld effekt efter primært forløb;0,0
incidence;tests;alle;50;2021;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;49;2021;0-5;Ingen vaccination;14092,3
incidence;tests;alle;49;2021;0-5;Første vaccination;30909,1
incidence;tests;alle;49;2021;0-5;Anden vaccination;0,0
incidence;tests;alle;49;2021;0-5;Fuld effekt efter primært forløb;0,0
incidence;tests;alle;49;2021;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;48;2021;0-5;Ingen vaccination;11321,9
incidence;tests;alle;48;2021;0-5;Første vaccination;16666,7
incidence;tests;alle;48;2021;0-5;Anden vaccination;0,0
incidence;tests;alle;48;2021;0-5;Fuld effekt efter primært forløb;0,0
incidence;tests;alle;48;2021;0-5;Fuld effekt efter revaccination;0,0
incidence;tests;alle;11;2022;6-11;Ingen vaccination;1326,8
incidence;tests;alle;11;2022;6-11;Første vaccination;1226,7
incidence;tests;alle;11;2022;6-11;Anden vaccination;2163,0
incidence;tests;alle;11;2022;6-11;Fuld effekt efter primært forløb;2171,5
incidence;tests;alle;11;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;10;2022;6-11;Ingen vaccination;1941,9
incidence;tests;alle;10;2022;6-11;Første vaccination;1755,3
incidence;tests;alle;10;2022;6-11;Anden vaccination;3774,3
incidence;tests;alle;10;2022;6-11;Fuld effekt efter primært forløb;3786,5
incidence;tests;alle;10;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;9;2022;6-11;Ingen vaccination;2194,8
incidence;tests;alle;9;2022;6-11;Første vaccination;1978,0
incidence;tests;alle;9;2022;6-11;Anden vaccination;4810,8
incidence;tests;alle;9;2022;6-11;Fuld effekt efter primært forløb;4831,2
incidence;tests;alle;9;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;8;2022;6-11;Ingen vaccination;2675,1
incidence;tests;alle;8;2022;6-11;Første vaccination;2218,4
incidence;tests;alle;8;2022;6-11;Anden vaccination;5804,4
incidence;tests;alle;8;2022;6-11;Fuld effekt efter primært forløb;5861,0
incidence;tests;alle;8;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;7;2022;6-11;Ingen vaccination;4879,0
incidence;tests;alle;7;2022;6-11;Første vaccination;3573,2
incidence;tests;alle;7;2022;6-11;Anden vaccination;10204,1
incidence;tests;alle;7;2022;6-11;Fuld effekt efter primært forløb;10322,6
incidence;tests;alle;7;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;6;2022;6-11;Ingen vaccination;9754,6
incidence;tests;alle;6;2022;6-11;Første vaccination;7553,1
incidence;tests;alle;6;2022;6-11;Anden vaccination;17705,8
incidence;tests;alle;6;2022;6-11;Fuld effekt efter primært forløb;17981,4
incidence;tests;alle;6;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;5;2022;6-11;Ingen vaccination;14145,9
incidence;tests;alle;5;2022;6-11;Første vaccination;11199,6
incidence;tests;alle;5;2022;6-11;Anden vaccination;23788,3
incidence;tests;alle;5;2022;6-11;Fuld effekt efter primært forløb;24405,8
incidence;tests;alle;5;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;4;2022;6-11;Ingen vaccination;20469,4
incidence;tests;alle;4;2022;6-11;Første vaccination;17933,1
incidence;tests;alle;4;2022;6-11;Anden vaccination;31232,9
incidence;tests;alle;4;2022;6-11;Fuld effekt efter primært forløb;32472,1
incidence;tests;alle;4;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;3;2022;6-11;Ingen vaccination;25224,1
incidence;tests;alle;3;2022;6-11;Første vaccination;25083,4
incidence;tests;alle;3;2022;6-11;Anden vaccination;36286,4
incidence;tests;alle;3;2022;6-11;Fuld effekt efter primært forløb;38232,7
incidence;tests;alle;3;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;2;2022;6-11;Ingen vaccination;19770,4
incidence;tests;alle;2;2022;6-11;Første vaccination;22298,9
incidence;tests;alle;2;2022;6-11;Anden vaccination;27968,9
incidence;tests;alle;2;2022;6-11;Fuld effekt efter primært forløb;29662,8
incidence;tests;alle;2;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;1;2022;6-11;Ingen vaccination;13631,7
incidence;tests;alle;1;2022;6-11;Første vaccination;16982,2
incidence;tests;alle;1;2022;6-11;Anden vaccination;20140,2
incidence;tests;alle;1;2022;6-11;Fuld effekt efter primært forløb;23240,9
incidence;tests;alle;1;2022;6-11;Fuld effekt efter revaccination;0,0
incidence;tests;alle;52;2021;6-11;Ingen vaccination;10901,3
incidence;tests;alle;52;2021;6-11;Første vaccination;15351,1
incidence;tests;alle;52;2021;6-11;Anden vaccination;17729,5
incidence;tests;alle;52;2021;6-11;Fuld effekt efter primært forløb;19444,4
incidence;tests;alle;52;2021;6-11;Fuld effekt efter revaccination;0,0
