"Prøvedato";"Region";"infected";"Antal borgere";"Type af tilfælde (reinfektion eller bekræftet tilfælde)";"type_count"
2021-12-05;Hovedstaden;2206;1857872;2.Bekræftede tilfælde;2
2021-12-05;Midtjylland;5;1337376;1.Reinfektion;1
2021-12-05;Midtjylland;879;1337376;2.Bekræftede tilfælde;2
2021-12-05;Nordjylland;2;591001;1.Reinfektion;1
2021-12-05;Nordjylland;385;591001;2.Bekræftede tilfælde;2
2021-12-05;Sjælland;5;840920;1.Reinfektion;1
2021-12-05;Sjælland;612;840920;2.Bekræftede tilfælde;2
2021-12-05;Syddanmark;2;1225098;1.Reinfektion;1
2021-12-05;Syddanmark;670;1225098;2.Bekræftede tilfælde;2
2021-12-06;Hovedstaden;69;1860952;1.Reinfektion;1
2021-12-06;Hovedstaden;2959;1860952;2.Bekræftede tilfælde;2
2021-12-06;Midtjylland;6;1338673;1.Reinfektion;1
2021-12-06;Midtjylland;1193;1338673;2.Bekræftede tilfælde;2
2021-12-06;Nordjylland;0;591302;1.Reinfektion;1
2021-12-06;Nordjylland;463;591302;2.Bekræftede tilfælde;2
2021-12-06;Sjælland;6;841390;1.Reinfektion;1
2021-12-06;Sjælland;1281;841390;2.Bekræftede tilfælde;2
2021-12-06;Syddanmark;5;1226082;1.Reinfektion;1
2021-12-06;Syddanmark;1099;1226082;2.Bekræftede tilfælde;2
2021-12-07;Hovedstaden;91;1860952;1.Reinfektion;1
2021-12-07;Hovedstaden;3111;1860952;2.Bekræftede tilfælde;2
2021-12-07;Midtjylland;13;1338673;1.Reinfektion;1
2021-12-07;Midtjylland;1240;1338673;2.Bekræftede tilfælde;2
2021-12-07;Nordjylland;4;591302;1.Reinfektion;1
2021-12-07;Nordjylland;473;591302;2.Bekræftede tilfælde;2
2021-12-07;Sjælland;17;841390;1.Reinfektion;1
2021-12-07;Sjælland;1245;841390;2.Bekræftede tilfælde;2
2021-12-07;Syddanmark;6;1226082;1.Reinfektion;1
2021-12-07;Syddanmark;1120;1226082;2.Bekræftede tilfælde;2
2021-12-08;Hovedstaden;62;1860952;1.Reinfektion;1
2021-12-08;Hovedstaden;2948;1860952;2.Bekræftede tilfælde;2
2021-12-08;Midtjylland;12;1338673;1.Reinfektion;1
2021-12-08;Midtjylland;1229;1338673;2.Bekræftede tilfælde;2
2021-12-08;Nordjylland;7;591302;1.Reinfektion;1
2021-12-08;Nordjylland;510;591302;2.Bekræftede tilfælde;2
2021-12-08;Sjælland;7;841390;1.Reinfektion;1
2021-12-08;Sjælland;837;841390;2.Bekræftede tilfælde;2
2021-12-08;Syddanmark;13;1226082;1.Reinfektion;1
2021-12-08;Syddanmark;1036;1226082;2.Bekræftede tilfælde;2
2021-12-09;Hovedstaden;86;1860952;1.Reinfektion;1
2021-12-09;Hovedstaden;2937;1860952;2.Bekræftede tilfælde;2
2021-12-09;Midtjylland;10;1338673;1.Reinfektion;1
2021-12-09;Midtjylland;1204;1338673;2.Bekræftede tilfælde;2
2021-12-09;Nordjylland;4;591302;1.Reinfektion;1
2021-12-09;Nordjylland;414;591302;2.Bekræftede tilfælde;2
2021-12-09;Sjælland;9;841390;1.Reinfektion;1
2021-12-09;Sjælland;953;841390;2.Bekræftede tilfælde;2
2021-12-09;Syddanmark;3;1226082;1.Reinfektion;1
2021-12-09;Syddanmark;1015;1226082;2.Bekræftede tilfælde;2
2021-12-10;Hovedstaden;84;1860952;1.Reinfektion;1
2021-12-10;Hovedstaden;3017;1860952;2.Bekræftede tilfælde;2
2021-12-10;Midtjylland;12;1338673;1.Reinfektion;1
2021-12-10;Midtjylland;1195;1338673;2.Bekræftede tilfælde;2
2021-12-10;Nordjylland;5;591302;1.Reinfektion;1
2021-12-10;Nordjylland;436;591302;2.Bekræftede tilfælde;2
2021-12-10;Sjælland;14;841390;1.Reinfektion;1
2021-12-10;Sjælland;1085;841390;2.Bekræftede tilfælde;2
2021-12-10;Syddanmark;13;1226082;1.Reinfektion;1
2021-12-10;Syddanmark;1070;1226082;2.Bekræftede tilfælde;2
2021-12-11;Hovedstaden;77;1860952;1.Reinfektion;1
2021-12-11;Hovedstaden;3188;1860952;2.Bekræftede tilfælde;2
2021-12-11;Midtjylland;16;1338673;1.Reinfektion;1
2021-12-11;Midtjylland;1235;1338673;2.Bekræftede tilfælde;2
2021-12-11;Nordjylland;6;591302;1.Reinfektion;1
2021-12-11;Nordjylland;509;591302;2.Bekræftede tilfælde;2
2021-12-11;Sjælland;10;841390;1.Reinfektion;1
2021-12-11;Sjælland;753;841390;2.Bekræftede tilfælde;2
2021-12-11;Syddanmark;3;1226082;1.Reinfektion;1
2021-12-11;Syddanmark;893;1226082;2.Bekræftede tilfælde;2
2021-12-12;Hovedstaden;114;1860952;1.Reinfektion;1
2021-12-12;Hovedstaden;3356;1860952;2.Bekræftede tilfælde;2
2021-12-12;Midtjylland;16;1338673;1.Reinfektion;1
2021-12-12;Midtjylland;1425;1338673;2.Bekræftede tilfælde;2
2021-12-12;Nordjylland;5;591302;1.Reinfektion;1
2021-12-12;Nordjylland;512;591302;2.Bekræftede tilfælde;2
2021-12-12;Sjælland;10;841390;1.Reinfektion;1
2021-12-12;Sjælland;738;841390;2.Bekræftede tilfælde;2
2021-12-12;Syddanmark;6;1226082;1.Reinfektion;1
2021-12-12;Syddanmark;955;1226082;2.Bekræftede tilfælde;2
2021-12-13;Hovedstaden;185;1860952;1.Reinfektion;1
2021-12-13;Hovedstaden;4749;1860952;2.Bekræftede tilfælde;2
2021-12-13;Midtjylland;29;1338673;1.Reinfektion;1
2021-12-13;Midtjylland;1754;1338673;2.Bekræftede tilfælde;2
2021-12-13;Nordjylland;6;591302;1.Reinfektion;1
2021-12-13;Nordjylland;648;591302;2.Bekræftede tilfælde;2
2021-12-13;Sjælland;34;841390;1.Reinfektion;1
2021-12-13;Sjælland;1701;841390;2.Bekræftede tilfælde;2
2021-12-13;Syddanmark;22;1226082;1.Reinfektion;1
2021-12-13;Syddanmark;1442;1226082;2.Bekræftede tilfælde;2
2021-12-14;Hovedstaden;318;1860952;1.Reinfektion;1
2021-12-14;Hovedstaden;5389;1860952;2.Bekræftede tilfælde;2
2021-12-14;Midtjylland;38;1338673;1.Reinfektion;1
2021-12-14;Midtjylland;1754;1338673;2.Bekræftede tilfælde;2
2021-12-14;Nordjylland;7;591302;1.Reinfektion;1
2021-12-14;Nordjylland;670;591302;2.Bekræftede tilfælde;2
2021-12-14;Sjælland;29;841390;1.Reinfektion;1
2021-12-14;Sjælland;1703;841390;2.Bekræftede tilfælde;2
2021-12-14;Syddanmark;22;1226082;1.Reinfektion;1
2021-12-14;Syddanmark;1547;1226082;2.Bekræftede tilfælde;2
2021-12-15;Hovedstaden;330;1860952;1.Reinfektion;1
2021-12-15;Hovedstaden;5620;1860952;2.Bekræftede tilfælde;2
2021-12-15;Midtjylland;34;1338673;1.Reinfektion;1
2021-12-15;Midtjylland;1775;1338673;2.Bekræftede tilfælde;2
2021-12-15;Nordjylland;7;591302;1.Reinfektion;1
2021-12-15;Nordjylland;674;591302;2.Bekræftede tilfælde;2
2021-12-15;Sjælland;29;841390;1.Reinfektion;1
2021-12-15;Sjælland;1317;841390;2.Bekræftede tilfælde;2
2021-12-15;Syddanmark;13;1226082;1.Reinfektion;1
2021-12-15;Syddanmark;1388;1226082;2.Bekræftede tilfælde;2
2021-12-16;Hovedstaden;285;1860952;1.Reinfektion;1
2021-12-16;Hovedstaden;4938;1860952;2.Bekræftede tilfælde;2
2021-12-16;Midtjylland;27;1338673;1.Reinfektion;1
2021-12-16;Midtjylland;1707;1338673;2.Bekræftede tilfælde;2
2021-12-16;Nordjylland;9;591302;1.Reinfektion;1
2021-12-16;Nordjylland;613;591302;2.Bekræftede tilfælde;2
2021-12-16;Sjælland;39;841390;1.Reinfektion;1
2021-12-16;Sjælland;1523;841390;2.Bekræftede tilfælde;2
2021-12-16;Syddanmark;18;1226082;1.Reinfektion;1
2021-12-16;Syddanmark;1390;1226082;2.Bekræftede tilfælde;2
2021-12-17;Hovedstaden;288;1860952;1.Reinfektion;1
2021-12-17;Hovedstaden;5337;1860952;2.Bekræftede tilfælde;2
2021-12-17;Midtjylland;42;1338673;1.Reinfektion;1
2021-12-17;Midtjylland;1777;1338673;2.Bekræftede tilfælde;2
2021-12-17;Nordjylland;14;591302;1.Reinfektion;1
2021-12-17;Nordjylland;598;591302;2.Bekræftede tilfælde;2
2021-12-17;Sjælland;49;841390;1.Reinfektion;1
2021-12-17;Sjælland;1432;841390;2.Bekræftede tilfælde;2
2021-12-17;Syddanmark;18;1226082;1.Reinfektion;1
2021-12-17;Syddanmark;1470;1226082;2.Bekræftede tilfælde;2
2021-12-18;Hovedstaden;248;1860952;1.Reinfektion;1
2021-12-18;Hovedstaden;4994;1860952;2.Bekræftede tilfælde;2
2021-12-18;Midtjylland;41;1338673;1.Reinfektion;1
2021-12-18;Midtjylland;1876;1338673;2.Bekræftede tilfælde;2
2021-12-18;Nordjylland;27;591302;1.Reinfektion;1
2021-12-18;Nordjylland;692;591302;2.Bekræftede tilfælde;2
2021-12-18;Sjælland;25;841390;1.Reinfektion;1
2021-12-18;Sjælland;1102;841390;2.Bekræftede tilfælde;2
2021-12-18;Syddanmark;24;1226082;1.Reinfektion;1
2021-12-18;Syddanmark;1385;1226082;2.Bekræftede tilfælde;2
2021-12-19;Hovedstaden;254;1860952;1.Reinfektion;1
2021-12-19;Hovedstaden;5167;1860952;2.Bekræftede tilfælde;2
2021-12-19;Midtjylland;36;1338673;1.Reinfektion;1
2021-12-19;Midtjylland;1984;1338673;2.Bekræftede tilfælde;2
2021-12-19;Nordjylland;16;591302;1.Reinfektion;1
2021-12-19;Nordjylland;647;591302;2.Bekræftede tilfælde;2
2021-12-19;Sjælland;28;841390;1.Reinfektion;1
2021-12-19;Sjælland;1110;841390;2.Bekræftede tilfælde;2
2021-12-19;Syddanmark;27;1226082;1.Reinfektion;1
2021-12-19;Syddanmark;1323;1226082;2.Bekræftede tilfælde;2
2021-12-20;Hovedstaden;414;1860952;1.Reinfektion;1
2021-12-20;Hovedstaden;6512;1860952;2.Bekræftede tilfælde;2
2021-12-20;Midtjylland;44;1338673;1.Reinfektion;1
2021-12-20;Midtjylland;2161;1338673;2.Bekræftede tilfælde;2
2021-12-20;Nordjylland;19;591302;1.Reinfektion;1
2021-12-20;Nordjylland;826;591302;2.Bekræftede tilfælde;2
2021-12-20;Sjælland;79;841390;1.Reinfektion;1
2021-12-20;Sjælland;2101;841390;2.Bekræftede tilfælde;2
2021-12-20;Syddanmark;30;1226082;1.Reinfektion;1
2021-12-20;Syddanmark;1688;1226082;2.Bekræftede tilfælde;2
2021-12-21;Hovedstaden;444;1860952;1.Reinfektion;1
2021-12-21;Hovedstaden;6589;1860952;2.Bekræftede tilfælde;2
2021-12-21;Midtjylland;65;1338673;1.Reinfektion;1
2021-12-21;Midtjylland;2053;1338673;2.Bekræftede tilfælde;2
2021-12-21;Nordjylland;20;591302;1.Reinfektion;1
2021-12-21;Nordjylland;851;591302;2.Bekræftede tilfælde;2
2021-12-21;Sjælland;53;841390;1.Reinfektion;1
2021-12-21;Sjælland;1849;841390;2.Bekræftede tilfælde;2
2021-12-21;Syddanmark;36;1226082;1.Reinfektion;1
2021-12-21;Syddanmark;1669;1226082;2.Bekræftede tilfælde;2
2021-12-22;Hovedstaden;448;1860952;1.Reinfektion;1
2021-12-22;Hovedstaden;6040;1860952;2.Bekræftede tilfælde;2
2021-12-22;Midtjylland;56;1338673;1.Reinfektion;1
2021-12-22;Midtjylland;2009;1338673;2.Bekræftede tilfælde;2
2021-12-22;Nordjylland;26;591302;1.Reinfektion;1
2021-12-22;Nordjylland;727;591302;2.Bekræftede tilfælde;2
2021-12-22;Sjælland;48;841390;1.Reinfektion;1
2021-12-22;Sjælland;1405;841390;2.Bekræftede tilfælde;2
2021-12-22;Syddanmark;38;1226082;1.Reinfektion;1
2021-12-22;Syddanmark;1410;1226082;2.Bekræftede tilfælde;2
2021-12-23;Hovedstaden;416;1860952;1.Reinfektion;1
2021-12-23;Hovedstaden;6327;1860952;2.Bekræftede tilfælde;2
2021-12-23;Midtjylland;49;1338673;1.Reinfektion;1
2021-12-23;Midtjylland;2084;1338673;2.Bekræftede tilfælde;2
2021-12-23;Nordjylland;26;591302;1.Reinfektion;1
2021-12-23;Nordjylland;884;591302;2.Bekræftede tilfælde;2
2021-12-23;Sjælland;55;841390;1.Reinfektion;1
2021-12-23;Sjælland;1699;841390;2.Bekræftede tilfælde;2
2021-12-23;Syddanmark;39;1226082;1.Reinfektion;1
2021-12-23;Syddanmark;1611;1226082;2.Bekræftede tilfælde;2
2021-12-24;Hovedstaden;196;1860952;1.Reinfektion;1
2021-12-24;Hovedstaden;2818;1860952;2.Bekræftede tilfælde;2
2021-12-24;Midtjylland;49;1338673;1.Reinfektion;1
2021-12-24;Midtjylland;1589;1338673;2.Bekræftede tilfælde;2
2021-12-24;Nordjylland;16;591302;1.Reinfektion;1
2021-12-24;Nordjylland;523;591302;2.Bekræftede tilfælde;2
2021-12-24;Sjælland;23;841390;1.Reinfektion;1
2021-12-24;Sjælland;871;841390;2.Bekræftede tilfælde;2
2021-12-24;Syddanmark;28;1226082;1.Reinfektion;1
2021-12-24;Syddanmark;1253;1226082;2.Bekræftede tilfælde;2
2021-12-25;Hovedstaden;198;1860952;1.Reinfektion;1
2021-12-25;Hovedstaden;3313;1860952;2.Bekræftede tilfælde;2
2021-12-25;Midtjylland;44;1338673;1.Reinfektion;1
2021-12-25;Midtjylland;1712;1338673;2.Bekræftede tilfælde;2
2021-12-25;Nordjylland;19;591302;1.Reinfektion;1
2021-12-25;Nordjylland;557;591302;2.Bekræftede tilfælde;2
2021-12-25;Sjælland;44;841390;1.Reinfektion;1
2021-12-25;Sjælland;972;841390;2.Bekræftede tilfælde;2
2021-12-25;Syddanmark;39;1226082;1.Reinfektion;1
2021-12-25;Syddanmark;1299;1226082;2.Bekræftede tilfælde;2
2021-12-26;Hovedstaden;328;1860952;1.Reinfektion;1
2021-12-26;Hovedstaden;4328;1860952;2.Bekræftede tilfælde;2
2021-12-26;Midtjylland;74;1338673;1.Reinfektion;1
2021-12-26;Midtjylland;2553;1338673;2.Bekræftede tilfælde;2
2021-12-26;Nordjylland;18;591302;1.Reinfektion;1
2021-12-26;Nordjylland;752;591302;2.Bekræftede tilfælde;2
2021-12-26;Sjælland;44;841390;1.Reinfektion;1
2021-12-26;Sjælland;1367;841390;2.Bekræftede tilfælde;2
2021-12-26;Syddanmark;39;1226082;1.Reinfektion;1
2021-12-26;Syddanmark;1965;1226082;2.Bekræftede tilfælde;2
2021-12-27;Hovedstaden;825;1860952;1.Reinfektion;1
2021-12-27;Hovedstaden;9904;1860952;2.Bekræftede tilfælde;2
2021-12-27;Midtjylland;137;1338673;1.Reinfektion;1
2021-12-27;Midtjylland;3930;1338673;2.Bekræftede tilfælde;2
2021-12-27;Nordjylland;65;591302;1.Reinfektion;1
2021-12-27;Nordjylland;1952;591302;2.Bekræftede tilfælde;2
2021-12-27;Sjælland;134;841390;1.Reinfektion;1
2021-12-27;Sjælland;3463;841390;2.Bekræftede tilfælde;2
2021-12-27;Syddanmark;89;1226082;1.Reinfektion;1
2021-12-27;Syddanmark;3367;1226082;2.Bekræftede tilfælde;2
2021-12-28;Hovedstaden;751;1860952;1.Reinfektion;1
2021-12-28;Hovedstaden;9517;1860952;2.Bekræftede tilfælde;2
2021-12-28;Midtjylland;170;1338673;1.Reinfektion;1
2021-12-28;Midtjylland;4048;1338673;2.Bekræftede tilfælde;2
2021-12-28;Nordjylland;64;591302;1.Reinfektion;1
2021-12-28;Nordjylland;1806;591302;2.Bekræftede tilfælde;2
2021-12-28;Sjælland;126;841390;1.Reinfektion;1
2021-12-28;Sjælland;3191;841390;2.Bekræftede tilfælde;2
2021-12-28;Syddanmark;112;1226082;1.Reinfektion;1
2021-12-28;Syddanmark;3393;1226082;2.Bekræftede tilfælde;2
2021-12-29;Hovedstaden;660;1860952;1.Reinfektion;1
2021-12-29;Hovedstaden;7365;1860952;2.Bekræftede tilfælde;2
2021-12-29;Midtjylland;106;1338673;1.Reinfektion;1
2021-12-29;Midtjylland;3228;1338673;2.Bekræftede tilfælde;2
2021-12-29;Nordjylland;59;591302;1.Reinfektion;1
2021-12-29;Nordjylland;1592;591302;2.Bekræftede tilfælde;2
2021-12-29;Sjælland;90;841390;1.Reinfektion;1
2021-12-29;Sjælland;2391;841390;2.Bekræftede tilfælde;2
2021-12-29;Syddanmark;79;1226082;1.Reinfektion;1
2021-12-29;Syddanmark;2670;1226082;2.Bekræftede tilfælde;2
2021-12-30;Hovedstaden;657;1860952;1.Reinfektion;1
2021-12-30;Hovedstaden;7790;1860952;2.Bekræftede tilfælde;2
2021-12-30;Midtjylland;142;1338673;1.Reinfektion;1
2021-12-30;Midtjylland;3618;1338673;2.Bekræftede tilfælde;2
2021-12-30;Nordjylland;57;591302;1.Reinfektion;1
2021-12-30;Nordjylland;1797;591302;2.Bekræftede tilfælde;2
2021-12-30;Sjælland;132;841390;1.Reinfektion;1
2021-12-30;Sjælland;2804;841390;2.Bekræftede tilfælde;2
2021-12-30;Syddanmark;121;1226082;1.Reinfektion;1
2021-12-30;Syddanmark;3218;1226082;2.Bekræftede tilfælde;2
2021-12-31;Hovedstaden;255;1860952;1.Reinfektion;1
2021-12-31;Hovedstaden;3225;1860952;2.Bekræftede tilfælde;2
2021-12-31;Midtjylland;82;1338673;1.Reinfektion;1
2021-12-31;Midtjylland;2236;1338673;2.Bekræftede tilfælde;2
2021-12-31;Nordjylland;29;591302;1.Reinfektion;1
2021-12-31;Nordjylland;903;591302;2.Bekræftede tilfælde;2
2021-12-31;Sjælland;48;841390;1.Reinfektion;1
2021-12-31;Sjælland;1237;841390;2.Bekræftede tilfælde;2
2021-12-31;Syddanmark;75;1226082;1.Reinfektion;1
2021-12-31;Syddanmark;2127;1226082;2.Bekræftede tilfælde;2
2022-01-01;Hovedstaden;302;1860952;1.Reinfektion;1
2022-01-01;Hovedstaden;3072;1860952;2.Bekræftede tilfælde;2
2022-01-01;Midtjylland;84;1338673;1.Reinfektion;1
2022-01-01;Midtjylland;2036;1338673;2.Bekræftede tilfælde;2
2022-01-01;Nordjylland;30;591302;1.Reinfektion;1
2022-01-01;Nordjylland;633;591302;2.Bekræftede tilfælde;2
2022-01-01;Sjælland;65;841390;1.Reinfektion;1
2022-01-01;Sjælland;1185;841390;2.Bekræftede tilfælde;2
2022-01-01;Syddanmark;47;1226082;1.Reinfektion;1
2022-01-01;Syddanmark;1705;1226082;2.Bekræftede tilfælde;2
2022-01-02;Hovedstaden;877;1860952;1.Reinfektion;1
2022-01-02;Hovedstaden;8725;1860952;2.Bekræftede tilfælde;2
2022-01-02;Midtjylland;217;1338673;1.Reinfektion;1
2022-01-02;Midtjylland;4024;1338673;2.Bekræftede tilfælde;2
2022-01-02;Nordjylland;114;591302;1.Reinfektion;1
2022-01-02;Nordjylland;2304;591302;2.Bekræftede tilfælde;2
2022-01-02;Sjælland;130;841390;1.Reinfektion;1
2022-01-02;Sjælland;1994;841390;2.Bekræftede tilfælde;2
2022-01-02;Syddanmark;138;1226082;1.Reinfektion;1
2022-01-02;Syddanmark;2860;1226082;2.Bekræftede tilfælde;2
2022-01-03;Hovedstaden;1150;1862046;1.Reinfektion;1
2022-01-03;Hovedstaden;10022;1862046;2.Bekræftede tilfælde;2
2022-01-03;Midtjylland;271;1339467;1.Reinfektion;1
2022-01-03;Midtjylland;5010;1339467;2.Bekræftede tilfælde;2
2022-01-03;Nordjylland;115;591192;1.Reinfektion;1
2022-01-03;Nordjylland;2153;591192;2.Bekræftede tilfælde;2
2022-01-03;Sjælland;207;841723;1.Reinfektion;1
2022-01-03;Sjælland;3890;841723;2.Bekræftede tilfælde;2
2022-01-03;Syddanmark;177;1226727;1.Reinfektion;1
2022-01-03;Syddanmark;4542;1226727;2.Bekræftede tilfælde;2
2022-01-04;Hovedstaden;1115;1862046;1.Reinfektion;1
2022-01-04;Hovedstaden;8969;1862046;2.Bekræftede tilfælde;2
2022-01-04;Midtjylland;309;1339467;1.Reinfektion;1
2022-01-04;Midtjylland;4796;1339467;2.Bekræftede tilfælde;2
2022-01-04;Nordjylland;142;591192;1.Reinfektion;1
2022-01-04;Nordjylland;2069;591192;2.Bekræftede tilfælde;2
2022-01-04;Sjælland;208;841723;1.Reinfektion;1
2022-01-04;Sjælland;3314;841723;2.Bekræftede tilfælde;2
2022-01-04;Syddanmark;211;1226727;1.Reinfektion;1
2022-01-04;Syddanmark;4551;1226727;2.Bekræftede tilfælde;2
2022-01-05;Hovedstaden;808;1862046;1.Reinfektion;1
2022-01-05;Hovedstaden;6855;1862046;2.Bekræftede tilfælde;2
2022-01-05;Midtjylland;272;1339467;1.Reinfektion;1
2022-01-05;Midtjylland;3762;1339467;2.Bekræftede tilfælde;2
2022-01-05;Nordjylland;120;591192;1.Reinfektion;1
2022-01-05;Nordjylland;1689;591192;2.Bekræftede tilfælde;2
2022-01-05;Sjælland;145;841723;1.Reinfektion;1
2022-01-05;Sjælland;2024;841723;2.Bekræftede tilfælde;2
2022-01-05;Syddanmark;157;1226727;1.Reinfektion;1
2022-01-05;Syddanmark;3249;1226727;2.Bekræftede tilfælde;2
2022-01-06;Hovedstaden;780;1862046;1.Reinfektion;1
2022-01-06;Hovedstaden;5910;1862046;2.Bekræftede tilfælde;2
2022-01-06;Midtjylland;222;1339467;1.Reinfektion;1
2022-01-06;Midtjylland;3145;1339467;2.Bekræftede tilfælde;2
2022-01-06;Nordjylland;85;591192;1.Reinfektion;1
2022-01-06;Nordjylland;1339;591192;2.Bekræftede tilfælde;2
2022-01-06;Sjælland;130;841723;1.Reinfektion;1
2022-01-06;Sjælland;2272;841723;2.Bekræftede tilfælde;2
2022-01-06;Syddanmark;149;1226727;1.Reinfektion;1
2022-01-06;Syddanmark;2752;1226727;2.Bekræftede tilfælde;2
2022-01-07;Hovedstaden;609;1862046;1.Reinfektion;1
2022-01-07;Hovedstaden;5292;1862046;2.Bekræftede tilfælde;2
2022-01-07;Midtjylland;177;1339467;1.Reinfektion;1
2022-01-07;Midtjylland;3164;1339467;2.Bekræftede tilfælde;2
2022-01-07;Nordjylland;61;591192;1.Reinfektion;1
2022-01-07;Nordjylland;1265;591192;2.Bekræftede tilfælde;2
2022-01-07;Sjælland;123;841723;1.Reinfektion;1
2022-01-07;Sjælland;1998;841723;2.Bekræftede tilfælde;2
2022-01-07;Syddanmark;138;1226727;1.Reinfektion;1
2022-01-07;Syddanmark;2716;1226727;2.Bekræftede tilfælde;2
2022-01-08;Hovedstaden;562;1862046;1.Reinfektion;1
2022-01-08;Hovedstaden;5606;1862046;2.Bekræftede tilfælde;2
2022-01-08;Midtjylland;192;1339467;1.Reinfektion;1
2022-01-08;Midtjylland;2989;1339467;2.Bekræftede tilfælde;2
2022-01-08;Nordjylland;66;591192;1.Reinfektion;1
2022-01-08;Nordjylland;1227;591192;2.Bekræftede tilfælde;2
2022-01-08;Sjælland;84;841723;1.Reinfektion;1
2022-01-08;Sjælland;1581;841723;2.Bekræftede tilfælde;2
2022-01-08;Syddanmark;103;1226727;1.Reinfektion;1
2022-01-08;Syddanmark;2170;1226727;2.Bekræftede tilfælde;2
2022-01-09;Hovedstaden;622;1862046;1.Reinfektion;1
2022-01-09;Hovedstaden;6596;1862046;2.Bekræftede tilfælde;2
2022-01-09;Midtjylland;210;1339467;1.Reinfektion;1
2022-01-09;Midtjylland;3706;1339467;2.Bekræftede tilfælde;2
2022-01-09;Nordjylland;64;591192;1.Reinfektion;1
2022-01-09;Nordjylland;1503;591192;2.Bekræftede tilfælde;2
2022-01-09;Sjælland;106;841723;1.Reinfektion;1
2022-01-09;Sjælland;1777;841723;2.Bekræftede tilfælde;2
2022-01-09;Syddanmark;128;1226727;1.Reinfektion;1
2022-01-09;Syddanmark;2749;1226727;2.Bekræftede tilfælde;2
2022-01-10;Hovedstaden;920;1862046;1.Reinfektion;1
2022-01-10;Hovedstaden;8814;1862046;2.Bekræftede tilfælde;2
2022-01-10;Midtjylland;211;1339467;1.Reinfektion;1
2022-01-10;Midtjylland;4627;1339467;2.Bekræftede tilfælde;2
2022-01-10;Nordjylland;96;591192;1.Reinfektion;1
2022-01-10;Nordjylland;1892;591192;2.Bekræftede tilfælde;2
2022-01-10;Sjælland;180;841723;1.Reinfektion;1
2022-01-10;Sjælland;3460;841723;2.Bekræftede tilfælde;2
2022-01-10;Syddanmark;196;1226727;1.Reinfektion;1
2022-01-10;Syddanmark;4454;1226727;2.Bekræftede tilfælde;2
2022-01-11;Hovedstaden;963;1862046;1.Reinfektion;1
2022-01-11;Hovedstaden;8798;1862046;2.Bekræftede tilfælde;2
2022-01-11;Midtjylland;230;1339467;1.Reinfektion;1
2022-01-11;Midtjylland;4545;1339467;2.Bekræftede tilfælde;2
2022-01-11;Nordjylland;117;591192;1.Reinfektion;1
2022-01-11;Nordjylland;1949;591192;2.Bekræftede tilfælde;2
2022-01-11;Sjælland;168;841723;1.Reinfektion;1
2022-01-11;Sjælland;3003;841723;2.Bekræftede tilfælde;2
2022-01-11;Syddanmark;226;1226727;1.Reinfektion;1
2022-01-11;Syddanmark;4360;1226727;2.Bekræftede tilfælde;2
2022-01-12;Hovedstaden;884;1862046;1.Reinfektion;1
2022-01-12;Hovedstaden;8647;1862046;2.Bekræftede tilfælde;2
2022-01-12;Midtjylland;247;1339467;1.Reinfektion;1
2022-01-12;Midtjylland;4996;1339467;2.Bekræftede tilfælde;2
2022-01-12;Nordjylland;98;591192;1.Reinfektion;1
2022-01-12;Nordjylland;2076;591192;2.Bekræftede tilfælde;2
2022-01-12;Sjælland;160;841723;1.Reinfektion;1
2022-01-12;Sjælland;2680;841723;2.Bekræftede tilfælde;2
2022-01-12;Syddanmark;224;1226727;1.Reinfektion;1
2022-01-12;Syddanmark;4177;1226727;2.Bekræftede tilfælde;2
2022-01-13;Hovedstaden;958;1862046;1.Reinfektion;1
